year,commodity,port,value,type,unit,quantity,path_id,origin,destination,dest_lat,dest_lang,origin_lat,origin_lang
1683,Textiles,Bengal,17869,import,pieces,45782,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1684,Broadcloth,N/A,18827,export,cloths,1409,2,N/A,London,0,0,51.5072,-0.1276
1684,Treasure,N/A,429613,export,N/A,N/A,2,N/A,London,0,0,51.5072,-0.1276
1684,New Draparies,N/A,146,export,N/A,15,2,N/A,London,0,0,51.5072,-0.1276
1684,Lead,N/A,9468,export,cwts,12626,2,N/A,London,0,0,51.5072,-0.1276
1684,Coffee,Mocha,8368,import,cwts,2571,3,Mocha,London,13.3203,43.2473,51.5072,-0.1276
1684,Indigo,N/A,12372,import,lb,99580,8,London,N/A,51.5072,-0.1276,0,0
1684,Black Pepper,Bombay,18956,import,lb,1318231,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1684,Saltpetre,Bengal,10144,import,lb,22992,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1684,Raw Silk,Bengal,43034,import,lb,103120,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1684,Raw Silk,China,3642,import,lb,6176,6,China,London,35.8617,104.1954,51.5072,-0.1276
1684,Textiles,Bombay,259255,import,pieces,799979,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1684,Textiles,Madras,313196,import,pieces,773332,7,Madras,London,13.0827,80.2707,51.5072,-0.1276
1684,Textiles,Bengal,96415,import,pieces,187004,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1685,Broadcloth,N/A,40489,export,cloths,3407,2,N/A,London,0,0,51.5072,-0.1276
1685,Treasure,N/A,508595,export,N/A,N/A,2,N/A,London,0,0,51.5072,-0.1276
1685,New Draparies,N/A,7228,export,N/A,778,2,N/A,London,0,0,51.5072,-0.1276
1685,Lead,N/A,6276,export,cwts,8369,2,N/A,London,0,0,51.5072,-0.1276
1685,Chinaware,China,2746,import,N/A,N/A,6,China,London,35.8617,104.1954,51.5072,-0.1276
1685,Coffee,Mocha,10891,import,cwts,1464,3,Mocha,London,13.3203,43.2473,51.5072,-0.1276
1685,Indigo,N/A,4234,import,lb,20700,8,London,N/A,51.5072,-0.1276,0,0
1685,Black Pepper,Bombay,25366,import,lb,1836825,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1685,Saltpetre,Bengal,5060,import,lb,11992,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1685,Raw Silk,Bengal,49453,import,lb,117677,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1685,Raw Silk,China,2123,import,lb,4811,6,China,London,35.8617,104.1954,51.5072,-0.1276
1685,Tea,China,2422,import,lb,12070,6,China,London,35.8617,104.1954,51.5072,-0.1276
1685,Textiles,Bombay,143549,import,pieces,544956,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1685,Textiles,Madras,170834,import,pieces,341529,7,Madras,London,13.0827,80.2707,51.5072,-0.1276
1685,Textiles,Bengal,148810,import,pieces,227788,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1686,Broadcloth,N/A,44176,export,cloths,3670,2,N/A,London,0,0,51.5072,-0.1276
1686,Treasure,N/A,298957,export,N/A,N/A,2,N/A,London,0,0,51.5072,-0.1276
1686,New Draparies,N/A,9457,export,N/A,1442,2,N/A,London,0,0,51.5072,-0.1276
1686,Lead,N/A,9732,export,cwts,13748,2,N/A,London,0,0,51.5072,-0.1276
1686,Chinaware,China,1477,import,N/A,N/A,6,China,London,35.8617,104.1954,51.5072,-0.1276
1686,Coffee,Mocha,4017,import,cwts,753,3,Mocha,London,13.3203,43.2473,51.5072,-0.1276
1686,Black Pepper,Bombay,7458,import,lb,454151,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1686,Saltpetre,Bengal,10605,import,lb,19889,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1686,Raw Silk,Bengal,17800,import,lb,48574,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1686,Raw Silk,China,9197,import,lb,25006,6,China,London,35.8617,104.1954,51.5072,-0.1276
1686,Tea,China,371,import,lb,5055,6,China,London,35.8617,104.1954,51.5072,-0.1276
1686,Textiles,Bombay,29850,import,pieces,143099,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1686,Textiles,Madras,128687,import,pieces,245238,7,Madras,London,13.0827,80.2707,51.5072,-0.1276
1686,Textiles,Bengal,100961,import,pieces,203372,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1687,Broadcloth,N/A,15840,export,cloths,1326,2,N/A,London,0,0,51.5072,-0.1276
1687,Treasure,N/A,309442,export,N/A,N/A,2,N/A,London,0,0,51.5072,-0.1276
1687,New Draparies,N/A,1694,export,N/A,238,2,N/A,London,0,0,51.5072,-0.1276
1687,Lead,N/A,1289,export,cwts,1718,2,N/A,London,0,0,51.5072,-0.1276
1687,Coffee,Mocha,2926,import,cwts,629,3,Mocha,London,13.3203,43.2473,51.5072,-0.1276
1687,Indigo,N/A,3747,import,lb,33860,8,London,N/A,51.5072,-0.1276,0,0
1687,Black Pepper,Bombay,14981,import,lb,1022355,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1687,Black Pepper,South East Asia,2877,import,lb,401047,5,South East Asia,London,-2.218,115.6628,51.5072,-0.1276
1687,Saltpetre,Bengal,11329,import,lb,17363,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1687,Raw Silk,Bengal,3501,import,lb,11534,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1687,Textiles,Bombay,63862,import,pieces,244415,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1687,Textiles,Madras,163829,import,pieces,365479,7,Madras,London,13.0827,80.2707,51.5072,-0.1276
1687,Textiles,Bengal,56518,import,pieces,77624,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1688,Broadcloth,N/A,9695,export,cloths,802,2,N/A,London,0,0,51.5072,-0.1276
1688,Treasure,N/A,165943,export,N/A,N/A,2,N/A,London,0,0,51.5072,-0.1276
1688,New Draparies,N/A,3675,export,N/A,1001,2,N/A,London,0,0,51.5072,-0.1276
1688,Lead,N/A,4011,export,cwts,5731,2,N/A,London,0,0,51.5072,-0.1276
1688,Chinaware,China,588,import,N/A,N/A,6,China,London,35.8617,104.1954,51.5072,-0.1276
1688,Coffee,Mocha,10586,import,cwts,2563,3,Mocha,London,13.3203,43.2473,51.5072,-0.1276
1688,Indigo,N/A,12086,import,lb,114970,8,London,N/A,51.5072,-0.1276,0,0
1688,Black Pepper,Bombay,23599,import,lb,1820804,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1688,Saltpetre,Bengal,347,import,lb,3830,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1688,Raw Silk,Bengal,1120,import,lb,3650,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1688,Raw Silk,China,5877,import,lb,10601,6,China,London,35.8617,104.1954,51.5072,-0.1276
1688,Tea,China,177,import,lb,1666,6,China,London,35.8617,104.1954,51.5072,-0.1276
1688,Textiles,Bombay,40879,import,pieces,67419,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1688,Textiles,Madras,57006,import,pieces,88011,7,Madras,London,13.0827,80.2707,51.5072,-0.1276
1689,Broadcloth,N/A,1957,export,cloths,168,2,N/A,London,0,0,51.5072,-0.1276
1689,Treasure,N/A,0,export,N/A,N/A,2,N/A,London,0,0,51.5072,-0.1276
1689,Indigo,N/A,2500,import,lb,25348,8,London,N/A,51.5072,-0.1276,0,0
1689,Black Pepper,Bombay,4333,import,lb,219370,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1689,Black Pepper,South East Asia,945,import,lb,166550,5,South East Asia,London,-2.218,115.6628,51.5072,-0.1276
1689,Saltpetre,Bengal,3484,import,lb,5516,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1689,Raw Silk,Bengal,514,import,lb,1640,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1689,Raw Silk,China,22684,import,lb,72478,6,China,London,35.8617,104.1954,51.5072,-0.1276
1689,Tea,China,781,import,lb,26200,6,China,London,35.8617,104.1954,51.5072,-0.1276
1689,Textiles,Bombay,827,import,pieces,3941,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1689,Textiles,Madras,88055,import,pieces,180068,7,Madras,London,13.0827,80.2707,51.5072,-0.1276
1690,Broadcloth,N/A,1422,export,cloths,120,2,N/A,London,0,0,51.5072,-0.1276
1690,Treasure,N/A,0,export,N/A,N/A,2,N/A,London,0,0,51.5072,-0.1276
1690,New Draparies,N/A,1725,export,N/A,500,2,N/A,London,0,0,51.5072,-0.1276
1690,Coffee,Mocha,9821,import,cwts,2668,3,Mocha,London,13.3203,43.2473,51.5072,-0.1276
1690,Indigo,N/A,346,import,lb,10550,8,London,N/A,51.5072,-0.1276,0,0
1690,Black Pepper,Bombay,27509,import,lb,1905161,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1690,Black Pepper,South East Asia,8703,import,lb,1631679,5,South East Asia,London,-2.218,115.6628,51.5072,-0.1276
1690,Saltpetre,Bengal,2631,import,lb,4533,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1690,Raw Silk,China,11923,import,lb,26766,6,China,London,35.8617,104.1954,51.5072,-0.1276
1690,Tea,China,1723,import,lb,38390,6,China,London,35.8617,104.1954,51.5072,-0.1276
1690,Textiles,Bombay,31587,import,pieces,181202,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1690,Textiles,Madras,16219,import,pieces,38501,7,Madras,London,13.0827,80.2707,51.5072,-0.1276
1691,Treasure,N/A,0,export,N/A,N/A,2,N/A,London,0,0,51.5072,-0.1276
1691,Chinaware,China,4654,import,N/A,N/A,6,China,London,35.8617,104.1954,51.5072,-0.1276
1691,Coffee,Mocha,0,import,cwts,0,3,Mocha,London,13.3203,43.2473,51.5072,-0.1276
1691,Black Pepper,Bombay,14094,import,lb,960354,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1691,Black Pepper,South East Asia,2152,import,lb,303619,5,South East Asia,London,-2.218,115.6628,51.5072,-0.1276
1691,Saltpetre,Bengal,0,import,lb,0,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1691,Raw Silk,Bengal,3262,import,lb,7184,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1691,Raw Silk,China,13882,import,lb,31164,6,China,London,35.8617,104.1954,51.5072,-0.1276
1691,Tea,China,471,import,lb,12228,6,China,London,35.8617,104.1954,51.5072,-0.1276
1691,Textiles,Bombay,3291,import,pieces,19551,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1691,Textiles,Madras,1709,import,pieces,2793,7,Madras,London,13.0827,80.2707,51.5072,-0.1276
1691,Textiles,Bengal,34538,import,pieces,71130,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1692,Broadcloth,N/A,13964,export,cloths,1000,2,N/A,London,0,0,51.5072,-0.1276
1692,Treasure,N/A,135789,export,N/A,N/A,2,N/A,London,0,0,51.5072,-0.1276
1692,Lead,N/A,5122,export,cwts,7019,2,N/A,London,0,0,51.5072,-0.1276
1692,Coffee,Mocha,1323,import,cwts,287,3,Mocha,London,13.3203,43.2473,51.5072,-0.1276
1692,Black Pepper,Bombay,7862,import,lb,461318,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1692,Saltpetre,Bengal,2300,import,lb,6107,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1692,Tea,China,1255,import,lb,6374,6,China,London,35.8617,104.1954,51.5072,-0.1276
1692,Textiles,Bombay,9771,import,pieces,46258,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1693,Broadcloth,N/A,8404,export,cloths,618,2,N/A,London,0,0,51.5072,-0.1276
1693,Treasure,N/A,150097,export,N/A,N/A,2,N/A,London,0,0,51.5072,-0.1276
1693,New Draparies,N/A,9541,export,N/A,1791,2,N/A,London,0,0,51.5072,-0.1276
1693,Lead,N/A,6275,export,cwts,8551,2,N/A,London,0,0,51.5072,-0.1276
1693,Chinaware,China,6275,import,N/A,N/A,6,China,London,35.8617,104.1954,51.5072,-0.1276
1693,Coffee,Mocha,0,import,cwts,0,3,Mocha,London,13.3203,43.2473,51.5072,-0.1276
1693,Indigo,N/A,5995,import,lb,67500,8,London,N/A,51.5072,-0.1276,0,0
1693,Black Pepper,Bombay,4667,import,lb,329036,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1693,Saltpetre,Bengal,1268,import,lb,2004,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1693,Raw Silk,Bengal,0,import,lb,0,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1693,Textiles,Bombay,12888,import,pieces,110932,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1693,Textiles,Madras,5991,import,pieces,12090,7,Madras,London,13.0827,80.2707,51.5072,-0.1276
1693,Textiles,Bengal,9339,import,pieces,17987,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1694,Broadcloth,N/A,159123,export,cloths,8666,2,N/A,London,0,0,51.5072,-0.1276
1694,Treasure,N/A,82430,export,N/A,N/A,2,N/A,London,0,0,51.5072,-0.1276
1694,New Draparies,N/A,44385,export,N/A,10622,2,N/A,London,0,0,51.5072,-0.1276
1694,Lead,N/A,11351,export,cwts,17748,2,N/A,London,0,0,51.5072,-0.1276
1694,Chinaware,China,0,import,N/A,N/A,6,China,London,35.8617,104.1954,51.5072,-0.1276
1694,Saltpetre,Bengal,5766,import,lb,11958,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1694,Raw Silk,Bengal,14346,import,lb,45960,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1694,Raw Silk,China,1499,import,lb,4936,6,China,London,35.8617,104.1954,51.5072,-0.1276
1694,Textiles,Madras,18305,import,pieces,38660,7,Madras,London,13.0827,80.2707,51.5072,-0.1276
1694,Textiles,Bengal,36857,import,pieces,89052,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1695,Broadcloth,N/A,31089,export,cloths,1569,2,N/A,London,0,0,51.5072,-0.1276
1695,Treasure,N/A,251142,export,N/A,N/A,2,N/A,London,0,0,51.5072,-0.1276
1695,New Draparies,N/A,10733,export,N/A,3854,2,N/A,London,0,0,51.5072,-0.1276
1695,Lead,N/A,6286,export,cwts,9729,2,N/A,London,0,0,51.5072,-0.1276
1695,Chinaware,China,351,import,N/A,N/A,6,China,London,35.8617,104.1954,51.5072,-0.1276
1695,Saltpetre,Bengal,1140,import,lb,1825,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1695,Raw Silk,Bengal,0,import,lb,0,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1695,Textiles,Bengal,26308,import,pieces,71539,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1696,Broadcloth,N/A,89799,export,cloths,5186,2,N/A,London,0,0,51.5072,-0.1276
1696,Treasure,N/A,232963,export,N/A,N/A,2,N/A,London,0,0,51.5072,-0.1276
1696,New Draparies,N/A,15923,export,N/A,3734,2,N/A,London,0,0,51.5072,-0.1276
1696,Lead,N/A,12042,export,cwts,13998,2,N/A,London,0,0,51.5072,-0.1276
1696,Chinaware,China,0,import,N/A,N/A,6,China,London,35.8617,104.1954,51.5072,-0.1276
1696,Coffee,Mocha,835,import,cwts,195,3,Mocha,London,13.3203,43.2473,51.5072,-0.1276
1696,Black Pepper,Bombay,15173,import,lb,975348,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1696,Black Pepper,South East Asia,2012,import,lb,342370,5,South East Asia,London,-2.218,115.6628,51.5072,-0.1276
1696,Saltpetre,Bengal,5395,import,lb,8247,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1696,Raw Silk,Bengal,11233,import,lb,28124,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1696,Raw Silk,China,0,import,lb,0,6,China,London,35.8617,104.1954,51.5072,-0.1276
1696,Textiles,Bombay,16827,import,pieces,75273,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1696,Textiles,Madras,16134,import,pieces,48657,7,Madras,London,13.0827,80.2707,51.5072,-0.1276
1696,Textiles,Bengal,70490,import,pieces,156411,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1697,Broadcloth,N/A,360,export,cloths,12,2,N/A,London,0,0,51.5072,-0.1276
1697,Treasure,N/A,32510,export,N/A,N/A,2,N/A,London,0,0,51.5072,-0.1276
1697,Lead,N/A,1683,export,cwts,2401,2,N/A,London,0,0,51.5072,-0.1276
1697,Chinaware,China,13067,import,N/A,N/A,6,China,London,35.8617,104.1954,51.5072,-0.1276
1697,Coffee,Mocha,5537,import,cwts,1628,3,Mocha,London,13.3203,43.2473,51.5072,-0.1276
1697,Indigo,N/A,112,import,lb,2128,8,London,N/A,51.5072,-0.1276,0,0
1697,Black Pepper,Bombay,16374,import,lb,937727,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1697,Saltpetre,Bengal,3954,import,lb,5903,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1697,Raw Silk,Bengal,13660,import,lb,47620,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1697,Raw Silk,China,1917,import,lb,8120,6,China,London,35.8617,104.1954,51.5072,-0.1276
1697,Tea,China,8091,import,lb,8921,6,China,London,35.8617,104.1954,51.5072,-0.1276
1697,Textiles,Bombay,2338,import,pieces,10270,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1697,Textiles,Madras,15713,import,pieces,42978,7,Madras,London,13.0827,80.2707,51.5072,-0.1276
1697,Textiles,Bengal,56616,import,pieces,125747,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1698,Broadcloth,N/A,23494,export,cloths,1922,2,N/A,London,0,0,51.5072,-0.1276
1698,Treasure,N/A,320473,export,N/A,N/A,2,N/A,London,0,0,51.5072,-0.1276
1698,New Draparies,N/A,2171,export,N/A,440,2,N/A,London,0,0,51.5072,-0.1276
1698,Lead,N/A,4443,export,cwts,5219,2,N/A,London,0,0,51.5072,-0.1276
1698,Chinaware,China,398,import,N/A,N/A,6,China,London,35.8617,104.1954,51.5072,-0.1276
1698,Coffee,Mocha,2785,import,cwts,567,3,Mocha,London,13.3203,43.2473,51.5072,-0.1276
1698,Indigo,N/A,47,import,lb,896,8,London,N/A,51.5072,-0.1276,0,0
1698,Black Pepper,Bombay,28854,import,lb,1693976,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1698,Black Pepper,South East Asia,2055,import,lb,357508,5,South East Asia,London,-2.218,115.6628,51.5072,-0.1276
1698,Saltpetre,Bengal,6312,import,lb,8961,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1698,Raw Silk,Bengal,1570,import,lb,4260,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1698,Textiles,Bombay,77808,import,pieces,316811,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1698,Textiles,Madras,64815,import,pieces,175185,7,Madras,London,13.0827,80.2707,51.5072,-0.1276
1698,Textiles,Bengal,60257,import,pieces,120314,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1699,Broadcloth,N/A,70417,export,cloths,5715,2,N/A,London,0,0,51.5072,-0.1276
1699,Treasure,N/A,448930,export,N/A,N/A,2,N/A,London,0,0,51.5072,-0.1276
1699,New Draparies,N/A,13284,export,N/A,7852,2,N/A,London,0,0,51.5072,-0.1276
1699,Lead,N/A,6092,export,cwts,9179,2,N/A,London,0,0,51.5072,-0.1276
1699,Chinaware,China,15282,import,N/A,N/A,6,China,London,35.8617,104.1954,51.5072,-0.1276
1699,Coffee,Mocha,7417,import,cwts,1280,3,Mocha,London,13.3203,43.2473,51.5072,-0.1276
1699,Indigo,N/A,12977,import,lb,68768,8,London,N/A,51.5072,-0.1276,0,0
1699,Black Pepper,Bombay,22855,import,lb,1403041,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1699,Saltpetre,Bengal,7611,import,lb,11035,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1699,Raw Silk,Bengal,33053,import,lb,81410,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1699,Raw Silk,China,0,import,lb,0,6,China,London,35.8617,104.1954,51.5072,-0.1276
1699,Tea,China,1581,import,lb,13082,6,China,London,35.8617,104.1954,51.5072,-0.1276
1699,Textiles,Bombay,53104,import,pieces,192460,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1699,Textiles,Madras,100604,import,pieces,164815,7,Madras,London,13.0827,80.2707,51.5072,-0.1276
1699,Textiles,Bengal,119363,import,pieces,180540,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1700,Broadcloth,N/A,48968,export,cloths,4264,2,N/A,London,0,0,51.5072,-0.1276
1700,Treasure,N/A,482219,export,N/A,N/A,2,N/A,London,0,0,51.5072,-0.1276
1700,New Draparies,N/A,13135,export,N/A,4100,2,N/A,London,0,0,51.5072,-0.1276
1700,Lead,N/A,5492,export,cwts,8141,2,N/A,London,0,0,51.5072,-0.1276
1700,Chinaware,China,0,import,N/A,N/A,6,China,London,35.8617,104.1954,51.5072,-0.1276
1700,Coffee,Mocha,11962,import,cwts,2316,3,Mocha,London,13.3203,43.2473,51.5072,-0.1276
1700,Indigo,N/A,19508,import,lb,106176,8,London,N/A,51.5072,-0.1276,0,0
1700,Black Pepper,Bombay,26955,import,lb,1861950,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1700,Saltpetre,Bengal,3537,import,lb,5605,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1700,Raw Silk,Bengal,44071,import,lb,96340,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1700,Raw Silk,China,2800,import,lb,2601,6,China,London,35.8617,104.1954,51.5072,-0.1276
1700,Textiles,Bombay,139556,import,pieces,505820,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1700,Textiles,Madras,53553,import,pieces,87734,7,Madras,London,13.0827,80.2707,51.5072,-0.1276
1700,Textiles,Bengal,181499,import,pieces,274541,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1701,Broadcloth,N/A,28760,export,cloths,2163,2,N/A,London,0,0,51.5072,-0.1276
1701,Treasure,N/A,677633,export,N/A,N/A,2,N/A,London,0,0,51.5072,-0.1276
1701,New Draparies,N/A,26585,export,N/A,7329,2,N/A,London,0,0,51.5072,-0.1276
1701,Lead,N/A,4434,export,cwts,6705,2,N/A,London,0,0,51.5072,-0.1276
1701,Chinaware,China,12563,import,N/A,N/A,6,China,London,35.8617,104.1954,51.5072,-0.1276
1701,Coffee,Mocha,6689,import,cwts,1468,3,Mocha,London,13.3203,43.2473,51.5072,-0.1276
1701,Indigo,N/A,9037,import,lb,44688,8,London,N/A,51.5072,-0.1276,0,0
1701,Black Pepper,Bombay,18047,import,lb,1319995,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1701,Saltpetre,Bengal,10608,import,lb,12885,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1701,Raw Silk,Bengal,81667,import,lb,148449,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1701,Raw Silk,China,22881,import,lb,56172,6,China,London,35.8617,104.1954,51.5072,-0.1276
1701,Tea,China,17638,import,lb,121417,6,China,London,35.8617,104.1954,51.5072,-0.1276
1701,Textiles,Bombay,74209,import,pieces,237726,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1701,Textiles,Madras,172658,import,pieces,236163,7,Madras,London,13.0827,80.2707,51.5072,-0.1276
1701,Textiles,Bengal,151205,import,pieces,247704,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1702,Broadcloth,N/A,35598,export,cloths,3042,2,N/A,London,0,0,51.5072,-0.1276
1702,Treasure,N/A,258433,export,N/A,N/A,2,N/A,London,0,0,51.5072,-0.1276
1702,New Draparies,N/A,15866,export,N/A,4362,2,N/A,London,0,0,51.5072,-0.1276
1702,Lead,N/A,3802,export,cwts,5848,2,N/A,London,0,0,51.5072,-0.1276
1702,Chinaware,China,18764,import,N/A,N/A,6,China,London,35.8617,104.1954,51.5072,-0.1276
1702,Coffee,Mocha,641,import,cwts,90,3,Mocha,London,13.3203,43.2473,51.5072,-0.1276
1702,Black Pepper,Bombay,2559,import,lb,130950,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1702,Saltpetre,Bengal,3972,import,lb,4376,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1702,Raw Silk,Bengal,52310,import,lb,82305,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1702,Raw Silk,China,46160,import,lb,106189,6,China,London,35.8617,104.1954,51.5072,-0.1276
1702,Tea,China,9125,import,lb,43625,6,China,London,35.8617,104.1954,51.5072,-0.1276
1702,Textiles,Madras,40313,import,pieces,49683,7,Madras,London,13.0827,80.2707,51.5072,-0.1276
1702,Textiles,Bengal,165521,import,pieces,213307,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1703,Treasure,N/A,233389,export,N/A,N/A,2,N/A,London,0,0,51.5072,-0.1276
1703,Chinaware,China,6208,import,N/A,N/A,6,China,London,35.8617,104.1954,51.5072,-0.1276
1703,Coffee,Mocha,317,import,cwts,157,3,Mocha,London,13.3203,43.2473,51.5072,-0.1276
1703,Indigo,N/A,3,import,lb,130,8,London,N/A,51.5072,-0.1276,0,0
1703,Black Pepper,Bombay,23425,import,lb,1324031,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1703,Black Pepper,Madras,3762,import,lb,431705,7,Madras,London,13.0827,80.2707,51.5072,-0.1276
